Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
     4735   197.292       11.1249       10.6338       7.54697      0.291151      0.101667E-01  0.998797E-02  -396.258      -85.2824      -146.902       58.0990       0.00000      -366.583       9.88483      0.718282       5.00000       4.00000      0.774658       0.00000       0.00000       0.00000       0.00000    
     4736   197.333       11.0902       10.6100       7.54786      0.352784      0.123197E-01  0.932323E-02  -368.623      -60.0316      -152.753       134.441       0.00000      -366.404       9.91378      0.718282       5.00000       4.00000      0.774852       0.00000       0.00000       0.00000       0.00000    
     4737   197.375       11.0654       10.5934       7.54878      0.424600      0.148284E-01  0.800158E-02  -297.345      -30.6283      -154.664       206.918       0.00000      -366.276       9.93677      0.718282       5.00000       4.00000      0.775054       0.00000       0.00000       0.00000       0.00000    
     4738   197.417       11.0545       10.5869       7.54966      0.459032      0.160312E-01  0.674478E-02  -250.410      -8.80465      -146.338       261.372       0.00000      -366.220       9.95036      0.718282       5.00000       4.00000      0.775246       0.00000       0.00000       0.00000       0.00000    
     4739   197.458       11.0534       10.5875       7.55052      0.509773      0.178033E-01  0.510651E-02  -209.421       13.1082      -137.490       305.017       0.00000      -366.214       9.95735      0.718282       5.00000       4.00000      0.775433       0.00000       0.00000       0.00000       0.00000    
     4740   197.500       11.0604       10.5940       7.55135      0.574045      0.200476E-01   0.00000      -179.258       34.7288      -127.790       386.470       0.00000      -366.250       9.95876      0.718282       5.00000       4.00000      0.775614       0.00000       0.00000       0.00000       0.00000    
     4741   197.542       11.0725       10.6083       7.55135      0.550459      0.192235E-01   0.00000      -159.723       43.4192      -122.826       351.488       0.00000      -366.313       9.95298      0.710664       5.00000       4.00000      0.775614       0.00000       0.00000       0.00000       0.00000    
     4742   197.583       11.0906       10.6215       7.55135      0.535075      0.186856E-01   0.00000      -139.341       52.1236      -117.715       294.731       0.00000      -366.406       9.91828      0.703703       5.00000       4.00000      0.775614       0.00000       0.00000       0.00000       0.00000    
     4743   197.625       11.1092       10.6322       7.55135      0.529431      0.184878E-01   0.00000      -128.152       60.6589      -112.459       258.622       0.00000      -366.502       9.87020      0.697295       5.00000       4.00000      0.775614       0.00000       0.00000       0.00000       0.00000    
     4744   197.667       11.1253       10.6411       7.55135      0.448202      0.156508E-01  0.546504E-02  -135.937       46.8234      -112.162       145.259       0.00000      -366.585       9.82506      0.691236       5.00000       4.00000      0.775614       0.00000       0.00000       0.00000       0.00000    
     4745   197.708       11.1250       10.6417       7.56089      0.372064      0.129921E-01  0.701377E-02  -135.936       32.5122      -109.098       16.5614       0.00000      -366.583       9.83722      0.695443       5.00000       4.00000      0.777697       0.00000       0.00000       0.00000       0.00000    
     4746   197.750       11.1127       10.6332       7.56752      0.300128      0.104805E-01  0.742963E-02  -151.326       18.3724      -102.196       0.00000       0.00000      -366.520       9.85367      0.698368       5.00000       4.00000      0.779146       0.00000       0.00000       0.00000       0.00000    
     4747   197.792       11.0973       10.6226       7.57201      0.256243      0.894825E-02  0.748485E-02  -154.799       10.9012      -91.7537       0.00000       0.00000      -366.440       9.87025      0.700297       5.00000       4.00000      0.780127       0.00000       0.00000       0.00000       0.00000    
     4748   197.833       11.0816       10.6116       7.57541      0.212223      0.741125E-02  0.749767E-02  -155.690       4.30178      -79.7692       0.00000       0.00000      -366.359       9.88609      0.701722       5.00000       4.00000      0.780869       0.00000       0.00000       0.00000       0.00000    
     4749   197.875       11.0658       10.6007       7.57791      0.170859      0.596694E-02  0.745320E-02  -153.043      -1.09505      -65.5873       0.00000       0.00000      -366.278       9.90118      0.702737       5.00000       4.00000      0.781416       0.00000       0.00000       0.00000       0.00000    
     4750   197.917       11.0503       10.5899       7.58041      0.112993      0.394619E-02  0.719842E-02  -137.974      -3.10362      -43.0759       0.00000       0.00000      -366.198       9.91602      0.703752       5.00000       4.00000      0.781961       0.00000       0.00000       0.00000       0.00000    
     4751   197.958       11.0363       10.5802       7.58275      0.765383E-01  0.267311E-02  0.701532E-02  -127.790      -3.60991      -27.0861       0.00000       0.00000      -366.126       9.92944      0.704712       5.00000       4.00000      0.782472       0.00000       0.00000       0.00000       0.00000    
     4752   198.000       11.0235       10.5711       7.58497      0.763400E-01  0.266625E-02  0.710647E-02  -132.913      -5.13178      -25.7297       0.00000       0.00000      -366.060       9.94190      0.705634       5.00000       4.00000      0.782958       0.00000       0.00000       0.00000       0.00000    
     4753   198.042       11.0101       10.5618       7.58728      0.118471      0.413781E-02  0.757638E-02  -161.158      -12.0785      -41.4740       0.00000       0.00000      -365.991       9.95485      0.706590       5.00000       4.00000      0.783462       0.00000       0.00000       0.00000       0.00000    
     4754   198.083       10.9938       10.5504       7.58994      0.178938      0.624992E-02  0.808420E-02  -195.930      -22.8741      -60.0746       0.00000       0.00000      -365.907       9.97047      0.707689       5.00000       4.00000      0.784043       0.00000       0.00000       0.00000       0.00000    
     4755   198.125       10.9742       10.5366       7.59302      0.252583      0.882256E-02  0.849208E-02  -227.315      -34.9138      -74.2156       0.00000       0.00000      -365.806       9.98937      0.708959       5.00000       4.00000      0.784716       0.00000       0.00000       0.00000       0.00000    
     4756   198.167       10.9514       10.5206       7.59671      0.263803      0.921487E-02  0.883398E-02  -256.163      -46.5520      -85.1578       0.00000       0.00000      -365.689       10.0114      0.710496       5.00000       4.00000      0.785522       0.00000       0.00000       0.00000       0.00000    
     4757   198.208       10.9258       10.5026       7.60080      0.275423      0.962122E-02  0.915809E-02  -285.749      -58.6427      -96.5422       0.00000       0.00000      -365.557       10.0362      0.712206       5.00000       4.00000      0.786416       0.00000       0.00000       0.00000       0.00000    
     4758   198.250       10.8973       10.4825       7.60534      0.287311      0.100370E-01  0.946423E-02  -315.803      -71.1543      -108.116       0.00000       0.00000      -365.410       10.0639      0.714113       5.00000       4.00000      0.787406       0.00000       0.00000       0.00000       0.00000    
     4759   198.292       10.8658       10.4603       7.61036      0.269523      0.941620E-02  0.917499E-02  -313.792      -66.9986      -108.544       48.2633       0.00000      -365.249       10.0945      0.716241       5.00000       4.00000      0.788502       0.00000       0.00000       0.00000       0.00000    
     4760   198.333       10.8391       10.4416       7.61498      0.250780      0.876185E-02  0.875377E-02  -311.035      -62.7064      -108.545       113.653       0.00000      -365.111       10.1219      0.718168       5.00000       4.00000      0.789511       0.00000       0.00000       0.00000       0.00000    
     4761   198.375       10.8187       10.4276       7.61598      0.232913      0.813791E-02  0.787980E-02  -259.585      -58.4973      -108.017       143.858       0.00000      -365.006       10.1426      0.718282       5.00000       4.00000      0.789729       0.00000       0.00000       0.00000       0.00000    
     4762   198.417       10.8061       10.4194       7.61668      0.250299      0.874560E-02  0.767246E-02  -266.013      -59.7219      -120.256       181.996       0.00000      -364.941       10.1572      0.718282       5.00000       4.00000      0.789883       0.00000       0.00000       0.00000       0.00000    
     4763   198.458       10.7963       10.4133       7.61745      0.273159      0.954450E-02  0.764186E-02  -280.393      -61.0639      -133.606       212.491       0.00000      -364.891       10.1702      0.718282       5.00000       4.00000      0.790051       0.00000       0.00000       0.00000       0.00000    
     4764   198.500       10.7879       10.4084       7.61828      0.298777      0.104398E-01  0.797595E-02  -293.435      -62.3326      -147.578       193.921       0.00000      -364.848       10.1829      0.718282       5.00000       4.00000      0.790233       0.00000       0.00000       0.00000       0.00000    
     4765   198.542       10.7766       10.4012       7.61912      0.258702      0.903969E-02  0.797992E-02  -284.407      -58.3885      -141.909       176.238       0.00000      -364.789       10.1977      0.718282       5.00000       4.00000      0.790415       0.00000       0.00000       0.00000       0.00000    
     4766   198.583       10.7645       10.3935       7.61991      0.221483      0.773936E-02  0.802613E-02  -272.513      -53.6792      -134.157       147.529       0.00000      -364.728       10.2128      0.718282       5.00000       4.00000      0.790588       0.00000       0.00000       0.00000       0.00000    
     4767   198.625       10.7511       10.3846       7.62064      0.190589      0.665999E-02  0.715786E-02  -293.294      -48.5297      -124.387       290.961       0.00000      -364.659       10.2283      0.718282       5.00000       4.00000      0.790748       0.00000       0.00000       0.00000       0.00000    
     4768   198.667       10.7485       10.3842       7.62160      0.151051      0.527839E-02  0.788919E-02  -270.449      -51.9557      -106.095       161.612       0.00000      -364.645       10.2380      0.718282       5.00000       4.00000      0.790957       0.00000       0.00000       0.00000       0.00000    
     4769   198.708       10.7366       10.3765       7.62234      0.114566      0.400353E-02  0.836254E-02  -226.884      -49.1232      -83.8232       14.8056       0.00000      -364.584       10.2526      0.718282       5.00000       4.00000      0.791119       0.00000       0.00000       0.00000       0.00000    
     4770   198.750       10.7158       10.3615       7.62280      0.806537E-01  0.281858E-02  0.813791E-02  -202.014      -40.3690      -59.3664       0.00000       0.00000      -364.477       10.2714      0.718282       5.00000       4.00000      0.791221       0.00000       0.00000       0.00000       0.00000    
     4771   198.792       10.6961       10.3473       7.62320      0.750947E-01  0.262441E-02  0.823464E-02  -209.559      -42.5629      -59.7473       0.00000       0.00000      -364.376       10.2890      0.718282       5.00000       4.00000      0.791307       0.00000       0.00000       0.00000       0.00000    
     4772   198.833       10.6757       10.3325       7.62361      0.701374E-01  0.245125E-02  0.833051E-02  -217.239      -45.0509      -60.4049       0.00000       0.00000      -364.271       10.3072      0.718282       5.00000       4.00000      0.791397       0.00000       0.00000       0.00000       0.00000    
     4773   198.875       10.6546       10.3172       7.62404      0.649644E-01  0.227056E-02  0.842192E-02  -224.765      -47.5701      -61.0382       0.00000       0.00000      -364.163       10.3262      0.718282       5.00000       4.00000      0.791489       0.00000       0.00000       0.00000       0.00000    
     4774   198.917       10.6328       10.3014       7.62447      0.717215E-01  0.250683E-02  0.845991E-02  -228.130      -47.6689      -60.8383       0.00000       0.00000      -364.051       10.3460      0.718282       5.00000       4.00000      0.791585       0.00000       0.00000       0.00000       0.00000    
     4775   198.958       10.6107       10.2854       7.62492      0.809656E-01  0.283005E-02  0.849603E-02  -231.383      -47.7662      -60.6408       0.00000       0.00000      -363.938       10.3661      0.718282       5.00000       4.00000      0.791682       0.00000       0.00000       0.00000       0.00000    
     4776   199.000       10.5884       10.2691       7.62537      0.913139E-01  0.319190E-02  0.866713E-02  -245.990      -52.9869      -66.7925       0.00000       0.00000      -363.823       10.3866      0.718282       5.00000       4.00000      0.791780       0.00000       0.00000       0.00000       0.00000    
     4777   199.042       10.5647       10.2518       7.62584      0.870120E-01  0.304166E-02  0.865542E-02  -245.358      -51.5189      -63.7253       0.00000       0.00000      -363.702       10.4085      0.718282       5.00000       4.00000      0.791884       0.00000       0.00000       0.00000       0.00000    
     4778   199.083       10.5411       10.2345       7.62632      0.831723E-01  0.290757E-02  0.866296E-02  -246.365      -50.7330      -61.6719       0.00000       0.00000      -363.581       10.4305      0.718282       5.00000       4.00000      0.791988       0.00000       0.00000       0.00000       0.00000    
     4779   199.125       10.5175       10.2172       7.62680      0.795634E-01  0.278153E-02  0.872578E-02  -252.138      -52.1568      -62.2800       0.00000       0.00000      -363.460       10.4526      0.718282       5.00000       4.00000      0.792092       0.00000       0.00000       0.00000       0.00000    
     4780   199.167       10.4933       10.1994       7.62728      0.609338E-01  0.213034E-02  0.877459E-02  -256.783      -53.0848      -62.6312       0.00000       0.00000      -363.336       10.4754      0.718282       5.00000       4.00000      0.792198       0.00000       0.00000       0.00000       0.00000    
     4781   199.208       10.4688       10.1814       7.62777      0.489147E-01  0.171022E-02  0.882144E-02  -261.322      -54.0150      -62.9796       0.00000       0.00000      -363.210       10.4988      0.718282       5.00000       4.00000      0.792306       0.00000       0.00000       0.00000       0.00000    
     4782   199.250       10.4439       10.1630       7.62828      0.427647E-01  0.149527E-02  0.886633E-02  -265.750      -54.9472      -63.3239       0.00000       0.00000      -363.083       10.5226      0.718282       5.00000       4.00000      0.792416       0.00000       0.00000       0.00000       0.00000    
     4783   199.292       10.4186       10.1443       7.62878      0.456064E-01  0.159470E-02  0.823161E-02  -249.133      -45.4115      -59.0092       65.9705       0.00000      -362.953       10.5470      0.718282       5.00000       4.00000      0.792527       0.00000       0.00000       0.00000       0.00000    
     4784   199.333       10.4007       10.1313       7.62934      0.506033E-01  0.176949E-02  0.724980E-02  -232.410      -36.4386      -54.6282       158.219       0.00000      -362.862       10.5662      0.718282       5.00000       4.00000      0.792649       0.00000       0.00000       0.00000       0.00000    
     4785   199.375       10.3925       10.1260       7.62999      0.573709E-01  0.200617E-02  0.602424E-02  -215.646      -27.9838      -50.1063       240.665       0.00000      -362.820       10.5785      0.718282       5.00000       4.00000      0.792790       0.00000       0.00000       0.00000       0.00000    
     4786   199.417       10.3931       10.1276       7.63071      0.562797E-01  0.196801E-02  0.410807E-02  -193.890      -23.6192      -48.1528       304.948       0.00000      -362.823       10.5845      0.718282       5.00000       4.00000      0.792946       0.00000       0.00000       0.00000       0.00000    
     4787   199.458       10.4014       10.1351       7.63146      0.553354E-01  0.193496E-02   0.00000      -181.296      -19.4794      -46.0959       356.269       0.00000      -362.865       10.5846      0.718282       5.00000       4.00000      0.793111       0.00000       0.00000       0.00000       0.00000    
     4788   199.500       10.4160       10.1472       7.63146      0.551289E-01  0.192768E-02   0.00000      -156.450      -15.5733      -43.8860       313.001       0.00000      -362.940       10.5771      0.718148       5.00000       4.00000      0.793111       0.00000       0.00000       0.00000       0.00000    
     4789   199.542       10.4296       10.1579       7.63146      0.297405E-01  0.103990E-02   0.00000      -148.730      -13.9989      -42.4077       284.240       0.00000      -363.009       10.5678      0.718017       5.00000       4.00000      0.793111       0.00000       0.00000       0.00000       0.00000    
     4790   199.583       10.4403       10.1672       7.63146      0.132490E-01  0.463253E-03  0.296476E-02  -140.135      -12.4174      -40.8526       237.532       0.00000      -363.064       10.5654      0.717979       5.00000       4.00000      0.793111       0.00000       0.00000       0.00000       0.00000    
     4791   199.625       10.4477       10.1739       7.63257      0.366094E-01  0.128003E-02  0.523723E-02  -125.519      -10.9089      -39.2670       129.500       0.00000      -363.102       10.5654      0.718282       5.00000       4.00000      0.793352       0.00000       0.00000       0.00000       0.00000    
     4792   199.667       10.4471       10.1740       7.63297      0.332588E-01  0.116289E-02  0.619997E-02  -129.421      -13.6290      -39.9750       71.1115       0.00000      -363.099       10.5692      0.718282       5.00000       4.00000      0.793441       0.00000       0.00000       0.00000       0.00000    
     4793   199.708       10.4410       10.1699       7.63331      0.445865E-01  0.155897E-02  0.700493E-02  -133.107      -16.4664      -40.3922       4.85832       0.00000      -363.068       10.5768      0.718282       5.00000       4.00000      0.793514       0.00000       0.00000       0.00000       0.00000    
     4794   199.750       10.4289       10.1608       7.63357      0.622666E-01  0.217721E-02  0.717840E-02  -140.483      -19.3596      -40.5394       0.00000       0.00000      -363.006       10.5885      0.718282       5.00000       4.00000      0.793571       0.00000       0.00000       0.00000       0.00000    
     4795   199.792       10.4156       10.1509       7.63383      0.605128E-01  0.211594E-02  0.728616E-02  -147.032      -21.3475      -40.7661       0.00000       0.00000      -362.938       10.6013      0.718282       5.00000       4.00000      0.793629       0.00000       0.00000       0.00000       0.00000    
     4796   199.833       10.4017       10.1405       7.63411      0.598471E-01  0.209272E-02  0.739090E-02  -153.603      -23.4249      -40.9437       0.00000       0.00000      -362.867       10.6146      0.718282       5.00000       4.00000      0.793690       0.00000       0.00000       0.00000       0.00000    
     4797   199.875       10.3872       10.1297       7.63440      0.604264E-01  0.211304E-02  0.749001E-02  -160.015      -25.5002      -41.0399       0.00000       0.00000      -362.793       10.6286      0.718282       5.00000       4.00000      0.793754       0.00000       0.00000       0.00000       0.00000    
     4798   199.917       10.3721       10.1184       7.63471      0.657460E-01  0.229912E-02  0.755448E-02  -164.344      -26.0335      -41.1230       0.00000       0.00000      -362.715       10.6433      0.718282       5.00000       4.00000      0.793820       0.00000       0.00000       0.00000       0.00000    
     4799   199.958       10.3566       10.1068       7.63502      0.727654E-01  0.254466E-02  0.761744E-02  -168.657      -26.6146      -41.2188       0.00000       0.00000      -362.636       10.6584      0.718282       5.00000       4.00000      0.793888       0.00000       0.00000       0.00000       0.00000    
     4800   200.000       10.3408       10.0949       7.63534      0.799562E-01  0.279622E-02  0.776615E-02  -178.912      -29.6316      -44.9536       0.00000       0.00000      -362.555       10.6740      0.718282       5.00000       4.00000      0.793958       0.00000       0.00000       0.00000       0.00000    
     4801   200.042       10.3240       10.0823       7.63568      0.706453E-01  0.247068E-02  0.773613E-02  -177.038      -27.9180      -41.3358       0.00000       0.00000      -362.469       10.6906      0.718282       5.00000       4.00000      0.794032       0.00000       0.00000       0.00000       0.00000    
     4802   200.083       10.3074       10.0699       7.63601      0.637968E-01  0.223124E-02  0.779501E-02  -181.306      -28.7405      -41.3880       0.00000       0.00000      -362.385       10.7070      0.718282       5.00000       4.00000      0.794104       0.00000       0.00000       0.00000       0.00000    
     4803   200.125       10.2905       10.0571       7.63635      0.601620E-01  0.210418E-02  0.785008E-02  -185.381      -29.5190      -41.4185       0.00000       0.00000      -362.298       10.7240      0.718282       5.00000       4.00000      0.794179       0.00000       0.00000       0.00000       0.00000    
     4804   200.167       10.2732       10.0440       7.63670      0.635068E-01  0.222124E-02  0.791823E-02  -190.465      -30.7404      -41.7480       0.00000       0.00000      -362.209       10.7414      0.718282       5.00000       4.00000      0.794255       0.00000       0.00000       0.00000       0.00000    
     4805   200.208       10.2554       10.0306       7.63706      0.676693E-01  0.236691E-02  0.798357E-02  -195.444      -31.9721      -42.0655       0.00000       0.00000      -362.119       10.7593      0.718282       5.00000       4.00000      0.794333       0.00000       0.00000       0.00000       0.00000    
     4806   200.250       10.2372       10.0169       7.63742      0.730245E-01  0.255431E-02  0.804632E-02  -200.327      -33.2139      -42.3763       0.00000       0.00000      -362.026       10.7778      0.718282       5.00000       4.00000      0.794413       0.00000       0.00000       0.00000       0.00000    
     4807   200.292       10.2186       10.0027       7.63780      0.779198E-01  0.272564E-02  0.744055E-02  -193.739      -28.5437      -42.2948       63.1656       0.00000      -361.931       10.7969      0.718282       5.00000       4.00000      0.794495       0.00000       0.00000       0.00000       0.00000    
     4808   200.333       10.2061       9.99350       7.63824      0.947996E-01  0.331618E-02  0.668465E-02  -201.084      -28.7890      -51.3990       154.440       0.00000      -361.866       10.8116      0.718282       5.00000       4.00000      0.794591       0.00000       0.00000       0.00000       0.00000    
     4809   200.375       10.2007       9.99009       7.63880      0.121036      0.423398E-02  0.599694E-02  -212.477      -28.7810      -64.9311       232.202       0.00000      -361.839       10.8215      0.718282       5.00000       4.00000      0.794715       0.00000       0.00000       0.00000       0.00000    
     4810   200.417       10.2009       9.99130       7.63949      0.146888      0.513834E-02  0.461446E-02  -202.127      -25.6562      -74.5715       294.727       0.00000      -361.840       10.8279      0.718282       5.00000       4.00000      0.794864       0.00000       0.00000       0.00000       0.00000    
     4811   200.458       10.2074       9.99758       7.64023      0.180338      0.630836E-02  0.263496E-02  -199.112      -19.9670      -84.4664       344.526       0.00000      -361.873       10.8295      0.718282       5.00000       4.00000      0.795026       0.00000       0.00000       0.00000       0.00000    
     4812   200.500       10.2182       10.0075       7.64103      0.219502      0.767822E-02   0.00000      -184.083      -11.1558      -92.1441       331.559       0.00000      -361.928       10.8295      0.718282       5.00000       4.00000      0.795202       0.00000       0.00000       0.00000       0.00000    
     4813   200.542       10.2284       10.0177       7.64103      0.232468      0.813160E-02  0.218631E-02  -171.740      -5.54722      -90.1913       300.875       0.00000      -361.980       10.8289      0.715477       5.00000       4.00000      0.795202       0.00000       0.00000       0.00000       0.00000    
     4814   200.583       10.2382       10.0265       7.64627      0.249529      0.872821E-02  0.361768E-02  -158.061      0.429116      -88.3171       251.008       0.00000      -362.031       10.8301      0.718282       5.00000       4.00000      0.796345       0.00000       0.00000       0.00000       0.00000    
     4815   200.625       10.2451       10.0328       7.64687      0.269880      0.943993E-02  0.564053E-02  -134.257       6.75980      -86.2615       117.782       0.00000      -362.066       10.8301      0.718282       5.00000       4.00000      0.796477       0.00000       0.00000       0.00000       0.00000    
     4816   200.667       10.2427       10.0316       7.64727      0.261316      0.914045E-02  0.643874E-02  -137.662      -3.91283      -75.9843       63.9245       0.00000      -362.054       10.8357      0.718282       5.00000       4.00000      0.796564       0.00000       0.00000       0.00000       0.00000    
     4817   200.708       10.2355       10.0263       7.64761      0.252631      0.883677E-02  0.713132E-02  -140.213      -14.2418      -65.9639       2.81976       0.00000      -362.017       10.8448      0.718282       5.00000       4.00000      0.796637       0.00000       0.00000       0.00000       0.00000    
     4818   200.750       10.2228       10.0166       7.64787      0.243578      0.852033E-02  0.729068E-02  -148.268      -24.1834      -56.0078       0.00000       0.00000      -361.952       10.8578      0.718282       5.00000       4.00000      0.796695       0.00000       0.00000       0.00000       0.00000    
     4819   200.792       10.2091       10.0061       7.64814      0.160663      0.562012E-02  0.721038E-02  -143.552      -23.5283      -44.7750       0.00000       0.00000      -361.882       10.8718      0.718282       5.00000       4.00000      0.796755       0.00000       0.00000       0.00000       0.00000    
     4820   200.833       10.1959       9.99602       7.64841      0.886978E-01  0.310279E-02  0.688010E-02  -124.825      -16.1540      -26.3653       0.00000       0.00000      -361.814       10.8853      0.718282       5.00000       4.00000      0.796813       0.00000       0.00000       0.00000       0.00000    
     4821   200.875       10.1844       9.98721       7.64864      0.356941E-01  0.124866E-02  0.681741E-02  -121.537      -13.1948      -19.0889       0.00000       0.00000      -361.756       10.8971      0.718282       5.00000       4.00000      0.796863       0.00000       0.00000       0.00000       0.00000    
     4822   200.917       10.1732       9.97863       7.64887      0.485384E-01  0.169802E-02  0.688102E-02  -125.065      -12.7507      -18.4678       0.00000       0.00000      -361.699       10.9086      0.718282       5.00000       4.00000      0.796912       0.00000       0.00000       0.00000       0.00000    
     4823   200.958       10.1617       9.96980       7.64910      0.999247E-01  0.349576E-02  0.728520E-02  -148.537      -20.6088      -29.7426       0.00000       0.00000      -361.640       10.9205      0.718282       5.00000       4.00000      0.796963       0.00000       0.00000       0.00000       0.00000    
     4824   201.000       10.1481       9.95932       7.64937      0.171412      0.599683E-02  0.780712E-02  -182.968      -33.0727      -47.7097       0.00000       0.00000      -361.570       10.9347      0.718282       5.00000       4.00000      0.797023       0.00000       0.00000       0.00000       0.00000    
     4825   201.042       10.1314       9.94643       7.64971      0.161861      0.566286E-02  0.798565E-02  -196.027      -37.2112      -50.4231       0.00000       0.00000      -361.485       10.9523      0.718282       5.00000       4.00000      0.797096       0.00000       0.00000       0.00000       0.00000    
     4826   201.083       10.1134       9.93263       7.65007      0.155563      0.544270E-02  0.815917E-02  -209.333      -41.4482      -53.4824       0.00000       0.00000      -361.393       10.9713      0.718282       5.00000       4.00000      0.797175       0.00000       0.00000       0.00000       0.00000    
     4827   201.125       10.0943       9.91789       7.65045      0.151789      0.531086E-02  0.833092E-02  -223.114      -45.9283      -56.9831       0.00000       0.00000      -361.296       10.9917      0.718282       5.00000       4.00000      0.797259       0.00000       0.00000       0.00000       0.00000    
     4828   201.167       10.0740       9.90218       7.65086      0.144087      0.504159E-02  0.844253E-02  -232.513      -48.7134      -58.1479       0.00000       0.00000      -361.192       11.0135      0.718282       5.00000       4.00000      0.797348       0.00000       0.00000       0.00000       0.00000    
     4829   201.208       10.0529       9.88582       7.65129      0.136019      0.475947E-02  0.853329E-02  -240.428      -50.8387      -58.7183       0.00000       0.00000      -361.085       11.0364      0.718282       5.00000       4.00000      0.797441       0.00000       0.00000       0.00000       0.00000    
     4830   201.250       10.0311       9.86890       7.65173      0.128511      0.449695E-02  0.861184E-02  -247.485      -52.5919      -59.0434       0.00000       0.00000      -360.973       11.0603      0.718282       5.00000       4.00000      0.797537       0.00000       0.00000       0.00000       0.00000    
     4831   201.292       10.0087       9.85148       7.65218      0.132244      0.462778E-02  0.795663E-02  -236.713      -45.2540      -57.3362       72.8376       0.00000      -360.859       11.0849      0.718282       5.00000       4.00000      0.797635       0.00000       0.00000       0.00000       0.00000    
     4832   201.333       9.99343       9.83989       7.65270      0.138636      0.485159E-02  0.682832E-02  -226.671      -38.1266      -56.4839       181.759       0.00000      -360.781       11.1041      0.718282       5.00000       4.00000      0.797749       0.00000       0.00000       0.00000       0.00000    
     4833   201.375       9.98818       9.83659       7.65333      0.147308      0.515512E-02  0.553948E-02  -216.738      -30.7985      -56.1570       265.757       0.00000      -360.755       11.1154      0.718282       5.00000       4.00000      0.797887       0.00000       0.00000       0.00000       0.00000    
     4834   201.417       9.99086       9.83983       7.65404      0.112693      0.394373E-02   0.00000      -171.675      -17.2764      -43.7108       337.875       0.00000      -360.768       11.1205      0.718282       5.00000       4.00000      0.798043       0.00000       0.00000       0.00000       0.00000    
     4835   201.458       10.0063       9.85126       7.65404      0.841435E-01  0.294455E-02   0.00000      -142.618      -7.84885      -32.2165       395.191       0.00000      -360.847       11.0970      0.717164       5.00000       4.00000      0.798043       0.00000       0.00000       0.00000       0.00000    
     4836   201.500       10.0359       9.86871       7.65404      0.645105E-01  0.225737E-02   0.00000      -120.495      -2.32115      -24.0155       421.166       0.00000      -360.998       11.0227      0.716564       5.00000       4.00000      0.798043       0.00000       0.00000       0.00000       0.00000    
     4837   201.542       10.0716       9.88952       7.65404      0.478673E-01  0.167488E-02   0.00000      -107.912     -0.420527      -18.9559       381.915       0.00000      -361.180       10.9349      0.716245       5.00000       4.00000      0.798043       0.00000       0.00000       0.00000       0.00000    
     4838   201.583       10.1022       9.90848       7.65404      0.326506E-01  0.114237E-02   0.00000      -94.5431      0.649463      -13.7873       318.062       0.00000      -361.336       10.8694      0.716089       5.00000       4.00000      0.798043       0.00000       0.00000       0.00000       0.00000    
     4839   201.625       10.1254       9.92393       7.65404       0.00000      0.365330E-04   0.00000      -78.3807      0.133235E-01 -0.122946       249.508       0.00000      -361.455       10.8287      0.716022       5.00000       4.00000      0.798043       0.00000       0.00000       0.00000       0.00000    
     4840   201.667       10.1385       9.93575       7.65404      0.249398E-01  0.872531E-03  0.270040E-02  -82.2366      0.462627E-01  -12.3709       133.786       0.00000      -361.521       10.8275      0.716022       5.00000       4.00000      0.798043       0.00000       0.00000       0.00000       0.00000    
     4841   201.708       10.1423       9.93924       7.65491      0.259863E-01  0.909138E-03  0.577376E-02  -76.2251      -1.88129      -16.6565       2.53704       0.00000      -361.541       10.8275      0.716376       5.00000       4.00000      0.798233       0.00000       0.00000       0.00000       0.00000    
     4842   201.750       10.1354       9.93401       7.65758      0.268277E-01  0.938586E-03  0.600067E-02  -84.0067      -4.46977      -18.8755       0.00000       0.00000      -361.506       10.8364      0.717992       5.00000       4.00000      0.798815       0.00000       0.00000       0.00000       0.00000    
     4843   201.792       10.1277       9.92806       7.65818      0.149686E-01  0.523693E-03  0.627890E-02  -96.2889      -9.16505      -22.3356       0.00000       0.00000      -361.466       10.8448      0.718282       5.00000       4.00000      0.798947       0.00000       0.00000       0.00000       0.00000    
     4844   201.833       10.1188       9.92125       7.65836      0.146061E-01  0.511021E-03  0.653609E-02  -108.676      -14.5634      -25.1511       0.00000       0.00000      -361.421       10.8542      0.718282       5.00000       4.00000      0.798986       0.00000       0.00000       0.00000       0.00000    
     4845   201.875       10.1087       9.91357       7.65856      0.266069E-01  0.930910E-03  0.677991E-02  -121.377      -20.5589      -27.6185       0.00000       0.00000      -361.370       10.8648      0.718282       5.00000       4.00000      0.799030       0.00000       0.00000       0.00000       0.00000    
     4846   201.917       10.0976       9.90500       7.65879      0.430379E-01  0.150582E-02  0.678097E-02  -121.523      -20.5429      -27.0395       0.00000       0.00000      -361.312       10.8767      0.718282       5.00000       4.00000      0.799080       0.00000       0.00000       0.00000       0.00000    
     4847   201.958       10.0864       9.89642       7.65901      0.589150E-01  0.206138E-02  0.678196E-02  -121.665      -20.5269      -26.4612       0.00000       0.00000      -361.255       10.8887      0.718282       5.00000       4.00000      0.799129       0.00000       0.00000       0.00000       0.00000    
