datetime,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA
2020-10-20 00:00:00,999.09,999.08,999.08,999.08,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06
2020-10-21 00:00:00,999.11,999.11,999.11,999.1,999.1,999.1,999.1,999.1,999.1,999.1,999.1,999.1,999.1,999.1,999.1,999.1,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09
2020-10-22 00:00:00,999.16,999.15,999.13,999.13,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.12,999.11,999.11,999.11,999.11,999.11,999.11,999.11,999.11,999.11,999.11,999.11,999.11,999.11,999.11
2020-10-23 00:00:00,999.16,999.15,999.15,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14
2020-10-24 00:00:00,999.21,999.21,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2,999.2
2020-10-25 00:00:00,999.25,999.25,999.25,999.25,999.25,999.25,999.25,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24,999.24
2020-10-26 00:00:00,999.3,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.28,999.28,999.28,999.28,999.28,999.28,999.28,999.28,999.28,999.28,999.28,999.28,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27,999.27
2020-10-27 00:00:00,999.34,999.34,999.34,999.34,999.34,999.34,999.34,999.34,999.34,999.34,999.34,999.34,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33
2020-10-28 00:00:00,999.41,999.4,999.4,999.39,999.39,999.39,999.39,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.37,999.37,999.37,999.37,999.37,999.37,999.37,999.37,999.37,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36,999.36
2020-10-29 00:00:00,999.45,999.44,999.42,999.42,999.42,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41,999.41
2020-10-30 00:00:00,999.51,999.48,999.46,999.45,999.45,999.45,999.45,999.45,999.45,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44
2020-10-31 00:00:00,999.63,999.56,999.48,999.48,999.48,999.48,999.47,999.47,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46
2020-11-01 00:00:00,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.5,999.5,999.5,999.5,999.5,999.5,999.5,999.5,999.5,999.5,999.5,999.5,999.5,999.49,999.49
2020-11-02 00:00:00,999.57,999.57,999.57,999.57,999.57,999.57,999.57,999.57,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56
2020-11-03 00:00:00,999.62,999.61,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59
2020-11-04 00:00:00,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6
2020-11-05 00:00:00,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61
2020-11-06 00:00:00,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61
2020-11-07 00:00:00,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61
2020-11-08 00:00:00,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61
2020-11-09 00:00:00,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.58,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59
2020-11-10 00:00:00,999.55,999.55,999.55,999.55,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56
2020-11-11 00:00:00,999.57,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55,999.55
2020-11-12 00:00:00,999.62,999.61,999.6,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59,999.59
2020-11-13 00:00:00,999.66,999.64,999.62,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6,999.6
2020-11-14 00:00:00,999.66,999.66,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.65
2020-11-15 00:00:00,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68
2020-11-16 00:00:00,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71
2020-11-17 00:00:00,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74
2020-11-18 00:00:00,999.78,999.77,999.77,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76
2020-11-19 00:00:00,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78
2020-11-20 00:00:00,999.8,999.8,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79
2020-11-21 00:00:00,999.82,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8
