datetime,dens_0,dens_0.5,dens_1,dens_1.5,dens_2,dens_2.5,dens_3,dens_3.5,dens_4,dens_4.5,dens_5,dens_5.5,dens_6,dens_6.5,dens_7,dens_7.5,dens_8,dens_8.5,dens_9,dens_9.5,dens_10,dens_10.5,dens_11,dens_11.5,dens_12,dens_12.5,dens_13,dens_13.5,dens_14,dens_14.5,dens_15,dens_15.5,dens_16,dens_16.5,dens_17,dens_17.5,dens_18,dens_18.5,dens_19,dens_19.5,dens_20,dens_20.5,dens_21,dens_21.5,dens_22,dens_22.5,dens_23
2020-10-21 00:00:00,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,999.43,NA,NA
2020-10-22 00:00:00,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,999.44,NA,NA
2020-10-23 00:00:00,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,999.46,NA,NA
2020-10-24 00:00:00,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,999.51,NA,NA
2020-10-25 00:00:00,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,NA,NA
2020-10-26 00:00:00,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,NA,NA
2020-10-27 00:00:00,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,NA,NA
2020-10-28 00:00:00,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,NA,NA
2020-10-29 00:00:00,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,999.66,NA,NA
2020-10-30 00:00:00,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,NA,NA
2020-10-31 00:00:00,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,999.71,NA,NA
2020-11-01 00:00:00,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.73,NA,NA
2020-11-02 00:00:00,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78,NA,NA
2020-11-03 00:00:00,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,NA,NA
2020-11-04 00:00:00,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,NA,NA
2020-11-05 00:00:00,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,NA,NA
2020-11-06 00:00:00,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.82,NA,NA
2020-11-07 00:00:00,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,NA,NA
2020-11-08 00:00:00,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,NA,NA
2020-11-09 00:00:00,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,NA,NA
2020-11-10 00:00:00,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,NA,NA
2020-11-11 00:00:00,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,NA,NA
2020-11-12 00:00:00,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,NA,NA
2020-11-13 00:00:00,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,NA,NA
2020-11-14 00:00:00,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,NA,NA
2020-11-15 00:00:00,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,NA,NA
2020-11-16 00:00:00,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,NA,NA
2020-11-17 00:00:00,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,NA,NA
2020-11-18 00:00:00,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,NA,NA
2020-11-19 00:00:00,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,NA,NA
2020-11-20 00:00:00,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,NA,NA
2020-11-21 00:00:00,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,NA,NA
