0	7.4599854	9.997155	2.0319941	0.98129493	2020-04-12 05:00:00
27.392	7.4699951	9.9741902	2.353253	0.97959446	2020-04-12 06:00:00
74.496002	8.1	10.088018	2.4253865	0.977894	2020-04-12 07:00:00
118.334	8.7400146	10.201132	2.5212099	1	2020-04-12 08:00:00
209.87801	9.369989	10.314127	2.6394129	0.99143706	2020-04-12 09:00:00
260.16501	10.35	10.698441	3.2140318	0.9963684	2020-04-12 10:00:00
294.26599	11.330011	11.080465	4.0336584	1	2020-04-12 11:00:00
253.56599	12.309991	11.460496	4.9808535	1	2020-04-12 12:00:00
235.078	12.35	11.691045	4.5668479	1	2020-04-12 13:00:00
209.033	12.380029	11.921005	4.408832	1	2020-04-12 14:00:00
162.52499	12.420007	12.151677	4.5182409	1	2020-04-12 15:00:00
119.168	12.010004	12.220379	4.0337699	1	2020-04-12 16:00:00
74.026001	11.600031	12.288727	3.5809775	1	2020-04-12 17:00:00
21.84	11.189996	12.356712	3.1674122	1	2020-04-12 18:00:00
0	10.149988	11.813435	3.4470277	0.96573394	2020-04-12 19:00:00
0	9.119989	11.268554	4.4781467	0.93146788	2020-04-12 20:00:00
0	8.080011	10.722813	5.8914261	0.89720183	2020-04-12 21:00:00
0	6.6400085	9.5846624	7.0285775	0.86293577	2020-04-12 22:00:00
0	5.2000061	8.4438049	8.2202249	0.82866971	2020-04-12 23:00:00
0	3.7600037	7.3000692	9.4457662	0.79440365	2020-04-13 00:00:00
0	2.7099854	6.7205203	9.7806033	0.76013759	2020-04-13 01:00:00
0	1.6599976	6.1401915	10.130686	0.72587153	2020-04-13 02:00:00
0	0.61000977	5.5579757	10.502352	0.69160548	2020-04-13 03:00:00
0	-0.0099853516	5.2570761	10.320896	0.65733942	2020-04-13 04:00:00
0	-0.63001099	4.9554251	10.212032	0.62307336	2020-04-13 05:00:00
82.496002	-1.2500061	4.6533304	10.149547	0.5888073	2020-04-13 06:00:00
217.776	-0.54001465	4.5526821	10.364464	0.55454124	2020-04-13 07:00:00
343.66901	0.17998657	4.4519412	10.614712	0.52027519	2020-04-13 08:00:00
564.59198	0.89000854	4.3503292	10.892993	0.32319443	2020-04-13 09:00:00
698.85199	1.5899902	4.3086891	10.918947	0.35929976	2020-04-13 10:00:00
789.77301	2.3000122	4.2672171	10.936261	0.38725619	2020-04-13 11:00:00
564.64398	3.0100037	4.2249823	10.962249	0.76391285	2020-04-13 12:00:00
523.427	2.8799988	4.0214022	10.32421	0.82076141	2020-04-13 13:00:00
465.55499	2.7499939	3.8169422	9.7152101	0.84581106	2020-04-13 14:00:00
373.20401	2.619989	3.6126921	9.115459	0.88198611	2020-04-13 15:00:00
274.13199	2.3399902	3.5955059	8.1847787	0.91055866	2020-04-13 16:00:00
171.052	2.0500122	3.5786423	7.2574443	0.94158021	2020-04-13 17:00:00
46.608002	1.7700134	3.5617327	6.3578375	1	2020-04-13 18:00:00
0	1.1400085	3.5477125	5.4013703	0.94237858	2020-04-13 19:00:00
0	0.4999939	3.5342555	4.6826169	0.88475716	2020-04-13 20:00:00
0	-0.13001099	3.5207358	4.3114732	0.82713574	2020-04-13 21:00:00
0	-0.38999023	3.6036344	4.6000109	0.76951431	2020-04-13 22:00:00
0	-0.63999023	3.6871431	4.9058026	0.71189289	2020-04-13 23:00:00
0	-0.9	3.7701407	5.2288526	0.65427147	2020-04-14 00:00:00
