datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Rainfall_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2020-01-21 13:00:00,-7.94998779296895,436.134002685547,187.779998779297,88.1929458065187,5.99608196181341,0,99792.5234375
2020-01-21 14:00:00,-7.44000854492197,375.753997802734,187.779998779297,88.6737228770289,5.96091429859611,0,99705.1796875
2020-01-21 15:00:00,-6.91998901367197,255.328002929688,190.399993896484,88.9197174709219,5.94084171230185,0,99617.9375
2020-01-21 16:00:00,-7.829992675781,123.839996337891,190.399993896484,90.7799340936589,5.52764853327514,0,99532.796875
2020-01-21 17:00:00,-8.750006103516,0,190.399993896484,92.5593434682536,5.20216310241592,0,99447.5625
2020-01-21 18:00:00,-9.66000976562498,0,180.960006713867,94.0894586804012,4.99985007027904,0,99362.9609375
2020-01-21 19:00:00,-9.81000366210895,0,180.960006713867,94.494317239196,5.86931021385602,0,99287.8203125
2020-01-21 20:00:00,-9.94998779296895,0,180.960006713867,94.8343256910503,6.72729525774445,0,99213.21875
2020-01-21 21:00:00,-10.090002441406,0,188.300003051758,95.1664708173372,7.59690703661059,0,99137.9765625
2020-01-21 22:00:00,-9.64999999999998,0,188.300003051758,94.7889123030604,7.51734673124665,0,99076.859375
2020-01-21 23:00:00,-9.22000732421895,0,188.300003051758,94.4142392646883,7.43858164126746,0,99015.7421875
2020-01-22 00:00:00,-8.78000488281197,0,197.479995727539,93.8896282061029,7.38320404214512,0,98955.2578125
2020-01-22 01:00:00,-8.850012207031,0,197.479995727539,93.7262438659228,7.14890910096808,0,98908.796875
2020-01-22 02:00:00,-8.92999877929697,0,197.479995727539,93.6279113423165,6.91711647550432,0,98862.9765625
2020-01-22 03:00:00,-9.000006103516,0,207.380004882812,93.4575204229569,6.70006736832527,0,98817.15625
2020-01-22 04:00:00,-8.89999999999998,0,207.380004882812,93.4944981743908,6.9564717421102,0,98831.359375
2020-01-22 05:00:00,-8.79999389648395,0,207.380004882812,93.5260323579598,7.2272054564787,0,98845.5625
2020-01-22 06:00:00,-8.70999755859395,0,227.570007324219,93.6299136425003,7.49833301329106,0,98859.1171875
2020-01-22 07:00:00,-8.04999389648395,0,227.570007324219,93.5648779413834,7.59168629637971,0,98803.84375
2020-01-22 08:00:00,-7.38999023437498,71.4079971313477,227.580001831055,93.3005400367393,7.68945359596753,0,98747.921875
2020-01-22 09:00:00,-6.729986572266,198.975997924805,243.470001220703,92.8465635669951,7.78343133023207,0,98691.8984375
2020-01-22 10:00:00,-5.38999023437498,295.839996337891,243.470001220703,91.3179358649694,7.83092609911457,0,98656.3203125
