Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2020-01-13 06:00:00,0,248.14999,-3.7200073,97.608749,1.7904748,0,0
2020-01-13 07:00:00,0,248.14999,-3.5300049,96.625815,1.8343936,0,0
2020-01-13 08:00:00,58.512001,248.14999,-3.3500122,95.738802,1.9278226,0,0
2020-01-13 09:00:00,203.45599,216.7,-3.1600098,94.776744,2.0470711,0,0
2020-01-13 10:00:00,307.98401,216.7,-2.3599915,94.556756,2.1940145,0,0
2020-01-13 11:00:00,393.80399,216.7,-1.5499939,94.009845,2.3559286,0,0
2020-01-13 12:00:00,429.22,220.66,-0.7500061,93.309312,2.5114339,0,0
2020-01-13 13:00:00,395.29001,220.66,-0.42999878,92.848919,2.2795174,0,0
2020-01-13 14:00:00,335.69299,220.66,-0.12000122,92.44129,2.3421357,0,0
2020-01-13 15:00:00,213.75999,230.52,0.2000061,91.947423,2.6855539,0,0
2020-01-13 16:00:00,91.120003,230.52,-0.79001465,92.592207,2.6077193,0,0
2020-01-13 17:00:00,0,230.52,-1.7699951,92.808146,2.6466016,0,0
2020-01-13 18:00:00,0,259.41,-2.7500061,92.602906,2.8065994,0,0
2020-01-13 19:00:00,0,259.41,-2.6099915,93.873456,3.4047614,0,0
2020-01-13 20:00:00,0,259.41,-2.4599976,95.036474,3.9950595,0,0
2020-01-13 21:00:00,0,273.37,-2.3100037,96.146403,4.5870469,0,0
2020-01-13 22:00:00,0,273.37,-1.880011,95.667094,4.6998829,0,0
2020-01-13 23:00:00,0,273.37,-1.4499878,95.128136,4.8165651,0,0
2020-01-14 00:00:00,0,306.26999,-1.0199951,94.535345,4.9510403,0,0
2020-01-14 01:00:00,0,306.26999,-0.51999512,94.982093,4.8340149,0,0
2020-01-14 02:00:00,0,306.26999,-0.0099853516,95.219283,4.7940068,5.7600001e-07,5.7600001e-07
2020-01-14 03:00:00,0,304.82001,0.49001465,95.380057,4.8163262,0,0
2020-01-14 04:00:00,0,304.82001,0.30001221,95.693209,3.9775622,0,0
