!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
2020-09-01 01:00:00	3.413693	0	97945.539	12.619989	91.844762	0.7203493	0	0
2020-09-01 02:00:00	3.3908701	0	97978.562	11.879999	92.22362	0.6803992	0	0
2020-09-01 03:00:00	3.3721951	0	98010.938	11.140009	92.426389	0.6404491	0	0
2020-09-01 04:00:00	3.1143859	0	98042.18	11.020013	91.894006	0.600499	0	0
2020-09-01 05:00:00	2.8675424	0	98073.422	10.900049	91.347933	0.5605489	0	0
2020-09-01 06:00:00	2.6123743	0	98104.023	10.779993	90.783282	0.5205988	84.648003	0
2020-09-01 07:00:00	2.3413243	0	98077.359	13.390039	85.15522	0.4806487	236.12801	0
2020-09-01 08:00:00	2.2638462	0	98050.703	16.010034	79.236828	0.4406986	376.89999	0
2020-09-01 09:00:00	2.3866294	0	98024.141	18.619989	73.365097	0.4007485	482.397	0
2020-09-01 10:00:00	2.0303941	0	97990.656	20.270013	67.527911	0.4524165	594.88599	0
2020-09-01 11:00:00	1.7334936	0	97956.539	21.920007	62.200483	0.49728139	664.34497	0
2020-09-01 12:00:00	1.5054567	0	97922.961	23.570001	57.337182	0.66230696	588.776	0
2020-09-01 13:00:00	1.6137534	0	97889.5	24.08999	57.021078	0.70611516	568.39899	0
2020-09-01 14:00:00	1.9442736	0	97855.297	24.6	56.708215	0.72796148	511.58499	0
2020-09-01 15:00:00	2.3963306	0	97821.742	25.11001	56.366471	0.83705464	364.36899	0
2020-09-01 16:00:00	2.4656439	0	97743	24.279993	62.193374	0.87174227	261.31799	0
2020-09-01 17:00:00	2.5350344	0	97664.898	23.450006	68.484106	0.8999815	160.314	0
2020-09-01 18:00:00	2.6127573	0	97586.156	22.62005	75.279417	1	30.576	0
2020-09-01 19:00:00	2.7014811	0	97548.219	21.250024	79.995332	0.9443358	0	0
2020-09-01 20:00:00	2.8700174	0	97509.977	19.880029	85.029715	0.88867161	0	0
2020-09-01 21:00:00	3.0848339	0	97471.539	18.499994	90.46084	0.83300741	0	5.1333335e-10
2020-09-01 22:00:00	2.9837561	0	97432.938	18.440027	91.04021	0.77734321	0	3.3999999e-10
2020-09-01 23:00:00	3.0704071	0	97394.883	18.369989	91.68295	0.72167902	0	6.1777776e-11
2020-09-02 00:00:00	3.3224389	0	97356.281	18.309991	92.268986	0.66601482	0	4.0266666e-10
2020-09-02 01:00:00	3.0836991	0	97277.883	18.330011	92.54708	0.61035063	0	0
2020-09-02 02:00:00	3.2062439	0	97199.477	18.36001	92.76868	0.55468643	0	0
2020-09-02 03:00:00	3.6299035	0	97120.539	18.390009	92.985673	0.49902223	0	0
2020-09-02 04:00:00	3.7065348	0	97222.883	17.980005	91.490788	0.44335804	0	0
2020-09-02 05:00:00	3.8128336	0	97324.578	17.580011	89.794062	0.38769384	0	0
2020-09-02 06:00:00	3.9507216	0	97426.383	17.179987	87.948065	0.33202964	83.239998	0
2020-09-02 07:00:00	3.9772353	0	97504.102	18.850031	80.795523	0.27636545	237.056	0
2020-09-02 08:00:00	4.0034611	0	97581.617	20.529993	74.241752	0.22070125	379.92801	0
2020-09-02 09:00:00	4.0334725	0	97659.477	22.209985	68.278747	0.16503705	517.40302	0
2020-09-02 10:00:00	4.5955739	0	97645.953	23.910028	57.219105	0.30162683	638.46002	0
2020-09-02 11:00:00	5.1604749	0	97632.938	25.61004	47.734543	0.38703229	713.11298	0
2020-09-02 12:00:00	5.7314918	0	97619.297	27.309991	39.605333	0.40627646	741.52502	0
2020-09-02 13:00:00	5.9903003	0	97606.852	27.249994	38.270452	0.49365093	715.45599	0
2020-09-02 14:00:00	6.312353	0	97594.383	27.179987	36.946236	0.53841738	643.35498	0
2020-09-02 15:00:00	6.6958646	0	97582.562	27.12005	35.590518	0.56544493	541.22101	0
2020-09-02 16:00:00	5.7485738	0	97570.422	25.380029	40.940026	0.64204581	386.896	0
2020-09-02 17:00:00	4.8057674	0	97558.188	23.629999	47.119207	0.70253853	235.504	0
2020-09-02 18:00:00	3.8707234	0	97546.578	21.879999	54.237651	1	30.280001	0
2020-09-02 19:00:00	3.2458127	0	97574.742	20.640009	55.28313	0.95463493	0	0
2020-09-02 20:00:00	2.8002856	0	97602.703	19.390009	56.218808	0.90926986	0	0
2020-09-02 21:00:00	2.6491508	0	97631	18.149988	56.944925	0.86390479	0	0
2020-09-02 22:00:00	2.9880093	0	97582.5	17.369989	59.665221	0.81853972	0	0
2020-09-02 23:00:00	3.5632009	0	97533.258	16.58999	62.530568	0.77317465	0	0
2020-09-03 00:00:00	4.29162	0	97484.773	15.800012	65.598755	0.72780958	0	0
2020-09-03 01:00:00	4.4247711	0	97434.844	15.399988	68.303287	0.68244451	0	0
2020-09-03 02:00:00	4.5863491	0	97384.281	14.999994	71.113583	0.63707944	0	0
2020-09-03 03:00:00	4.7634653	0	97334.461	14.6	74.026616	0.59171437	0	0
2020-09-03 04:00:00	5.0351266	0	97342.07	14.640009	73.379005	0.5463493	0	0
2020-09-03 05:00:00	5.3326261	0	97349.656	14.679987	72.739939	0.50098423	0	0
2020-09-03 06:00:00	5.6348913	0	97356.617	14.710046	72.146888	0.45561916	77.543999	0
2020-09-03 07:00:00	5.8848281	0	97355.297	17.36001	66.440543	0.41025409	225.64	0
2020-09-03 08:00:00	6.6017044	0	97354.219	20.010004	60.950349	0.36488902	363.15601	0
2020-09-03 09:00:00	7.6486403	0	97352.297	22.659998	55.748038	0.31952395	495.79999	0
2020-09-03 10:00:00	7.5701059	0	97366.258	22.800012	53.318564	0.39686019	612.18597	0
2020-09-03 11:00:00	8.4085965	0	97380.219	22.939996	50.925958	0.45712555	683.862	0
2020-09-03 12:00:00	9.9216126	0	97393.977	23.070032	48.597439	0.40826513	740.521	0
2020-09-03 13:00:00	9.2687917	0	97454.891	22.730005	48.118648	0.49297314	714.12799	0
2020-09-03 14:00:00	8.6299131	0	97515.781	22.390009	47.599019	0.53792945	641.48401	0
2020-09-03 15:00:00	7.9773991	0	97576.578	22.050012	47.033994	0.56161431	540.51898	0
2020-09-03 16:00:00	6.7300669	0	97673.422	20.570001	51.995502	0.64201559	385.116	0
2020-09-03 17:00:00	5.4873037	0	97770.273	19.1	57.497464	0.70704332	232.51199	0
2020-09-03 18:00:00	4.2442078	0	97867.102	17.619989	63.677786	1	28.799999	0
2020-09-03 19:00:00	4.1648289	0	97952.438	15.820001	66.869211	0.95202089	0	0
2020-09-03 20:00:00	4.0901956	0	98038.117	14.020013	69.98716	0.90404177	0	0
2020-09-03 21:00:00	4.0205721	0	98123.602	12.219995	72.956684	0.85606266	0	0
2020-09-03 22:00:00	3.9573981	0	98155.141	11.570001	73.419662	0.80808354	0	0
2020-09-03 23:00:00	3.9292874	0	98186.578	10.920038	73.794261	0.76010443	0	0
2020-09-04 00:00:00	3.9414338	0	98218.023	10.270013	74.069893	0.71212531	0	0
2020-09-04 01:00:00	3.8910411	0	98207.992	9.6700073	74.475465	0.6641462	0	0
2020-09-04 02:00:00	3.8798066	0	98197.844	9.080011	74.751032	0.61616709	0	0
2020-09-04 03:00:00	3.8983201	0	98187.062	8.4800049	74.99616	0.56818797	0	0
2020-09-04 04:00:00	3.8121515	0	98272.594	8.3799988	75.800811	0.52020886	0	0
2020-09-04 05:00:00	3.7884165	0	98358	8.2900024	76.568557	0.47222974	0	0
2020-09-04 06:00:00	3.8258203	0	98443.422	8.1899963	77.389244	0.42425063	77.496002	0
2020-09-04 07:00:00	4.1235059	0	98457.023	11.490015	71.439124	0.37627151	230.664	0
2020-09-04 08:00:00	4.4932172	0	98470.969	14.780054	65.185516	0.3282924	372.82101	0
2020-09-04 09:00:00	4.9142751	0	98484.609	18.080011	58.9339	0.28031329	508.556	0
2020-09-04 10:00:00	5.3096518	0	98451.758	19.929987	53.407236	0.35984906	628.32202	0
2020-09-04 11:00:00	5.8827629	0	98418.82	21.790002	48.425258	0.42090595	702.00098	0
2020-09-04 12:00:00	6.585021	0	98385.781	23.649988	43.958624	0.43470445	729.03003	0
2020-09-04 13:00:00	6.4387733	0	98395.758	23.890009	41.572183	0.5131163	702.68799	0
2020-09-04 14:00:00	6.3248717	0	98405.844	24.140039	39.223023	0.55716763	630.57898	0
2020-09-04 15:00:00	6.2520478	0	98415.82	24.390009	36.935957	0.5862893	527.85602	0
2020-09-04 16:00:00	5.2682063	0	98442.641	22.909998	42.166235	0.66177002	374.806	0
2020-09-04 17:00:00	4.2844952	0	98470.102	21.429987	48.101206	0.72489343	224.368	0
2020-09-04 18:00:00	3.2920055	0	98496.922	19.950037	54.838	1	25.768	0
2020-09-04 19:00:00	2.4367397	0	98524.68	18.83999	54.340105	0.95041066	0	0
2020-09-04 20:00:00	1.9651209	0	98552.242	17.730035	53.511545	0.90082131	0	0
2020-09-04 21:00:00	2.154182	0	98580.141	16.619989	52.302112	0.85123197	0	0
2020-09-04 22:00:00	2.4956161	0	98602.461	15.880029	56.555247	0.80164263	0	0
2020-09-04 23:00:00	2.9783553	0	98624.68	15.140009	61.117044	0.75205328	0	0
2020-09-05 00:00:00	3.5601263	0	98646.898	14.399988	66.011775	0.70246394	0	0
2020-09-05 01:00:00	3.1819806	0	98601.781	14.260004	68.011683	0.6528746	0	0
2020-09-05 02:00:00	2.884337	0	98557.398	14.119989	70.047558	0.60328525	0	0
2020-09-05 03:00:00	2.6768637	0	98512.391	13.980005	72.109889	0.55369591	0	0
2020-09-05 04:00:00	2.3675514	0	98583.977	13.279993	73.909456	0.50410657	0	0
2020-09-05 05:00:00	2.3553555	0	98655.578	12.580011	75.731571	0.45451722	0	0
2020-09-05 06:00:00	2.661879	0	98727.18	11.87005	77.628816	0.40492788	73.584	0
2020-09-05 07:00:00	2.3754158	0	98717.062	14.480005	72.570721	0.35533854	224.272	0
2020-09-05 08:00:00	2.9741722	0	98707.82	17.08999	67.40171	0.30574919	364.07999	0
2020-09-05 09:00:00	4.0877011	0	98697.75	19.700006	62.288048	0.25615985	502.763	0
2020-09-05 10:00:00	4.8040504	0	98736.859	21.129999	56.931929	0.34897045	621.54901	0
2020-09-05 11:00:00	5.7461638	0	98775.141	22.559991	52.083447	0.41601843	694.52899	0
2020-09-05 12:00:00	6.8237382	0	98813.523	23.980005	47.716784	0.43009746	723.05103	0
2020-09-05 13:00:00	6.4680445	0	98836.656	23.969995	46.074767	0.5090222	696.51099	0
2020-09-05 14:00:00	6.1236018	0	98859.156	23.950006	44.457137	0.55382941	624.40802	0
2020-09-05 15:00:00	5.7855683	0	98882.312	23.930048	42.835476	0.58017974	523.42499	0
2020-09-05 16:00:00	4.6481394	0	98887.641	22.499994	48.131905	0.65801948	370.36099	0
2020-09-05 17:00:00	3.5598454	0	98892.891	21.070032	54.082862	0.7244338	219.75999	0
2020-09-05 18:00:00	2.5593164	0	98898.117	19.640009	60.778136	1	24.184	0
2020-09-05 19:00:00	1.5897799	0	98863.008	18.439996	61.125831	0.95053019	0	0
2020-09-05 20:00:00	0.72732386	0	98827.039	17.240015	61.19707	0.90106038	0	0
2020-09-05 21:00:00	0.73498297	0	98792.172	16.030054	60.981053	0.85159057	0	0
2020-09-05 22:00:00	1.7253405	0	98726.758	14.820001	66.421253	0.80212075	0	0
2020-09-05 23:00:00	2.7758423	0	98661.898	13.6	72.440689	0.75265094	0	0
2020-09-06 00:00:00	3.8302088	0	98596.5	12.380029	79.053286	0.70318113	0	0
2020-09-06 01:00:00	3.4562551	0	98561.047	12.189996	81.882455	0.65371132	0	0
2020-09-06 02:00:00	3.12853	0	98525.578	12.000024	84.766993	0.60424151	0	0
2020-09-06 03:00:00	2.8629531	0	98490.023	11.809991	87.711925	0.5547717	0	7.131111e-10
2020-09-06 04:00:00	3.598055	0	98445.281	12.760004	90.263548	0.50530188	0	1.3546667e-09
2020-09-06 05:00:00	4.4213686	0	98401.18	13.700006	92.273706	0.45583207	0	1.2382223e-09
2020-09-06 06:00:00	5.2918804	0	98356.344	14.649988	93.693506	0.40636226	41.992001	1.4497778e-09
2020-09-06 07:00:00	5.669612	0	98239.617	16.149988	92.863426	0.35689245	131.216	3.8733333e-10
2020-09-06 08:00:00	6.5267221	0	98122.5	17.660028	91.408992	0.74259766	213.948	0
2020-09-06 09:00:00	7.7198575	0	98005.727	19.159998	89.570095	0.60603464	384.035	6.1444446e-11
2020-09-06 10:00:00	8.0027558	0	97851.203	21.399988	86.13911	0.63507451	475.08401	2.9133333e-10
2020-09-06 11:00:00	8.3294777	0	97697.219	23.649988	82.187328	0.66027322	530.92297	0
2020-09-06 12:00:00	8.7049528	0	97542.602	25.890039	78.010849	0.41532802	683.284	0
2020-09-06 13:00:00	9.5400468	0	97465.719	26.899988	72.881395	0.49930941	657.828	0
2020-09-06 14:00:00	10.48857	0	97388.203	27.899988	68.153896	0.54258893	589.10303	0
2020-09-06 15:00:00	11.54347	0	97311.32	28.910028	63.71786	0.6796708	435.48901	0
2020-09-06 16:00:00	9.6871307	0	97307.078	28.230005	65.5802	0.7408356	307.035	0
2020-09-06 17:00:00	7.841129	0	97302.102	27.550012	67.498957	0.79578754	180.51199	0
2020-09-06 18:00:00	6.0470487	0	97297.758	26.869989	69.4801	1	21.68	0
2020-09-06 19:00:00	4.8897956	0	97289.297	25.1	74.807593	0.96877105	0	0
2020-09-06 20:00:00	4.0193159	0	97280.008	23.330011	80.559235	0.93754211	0	0
2020-09-06 21:00:00	3.6600001	0	97271.141	21.559991	86.770485	0.90631316	0	0
2020-09-06 22:00:00	3.5535476	0	97273.594	20.649988	87.115603	0.87508421	0	0
2020-09-06 23:00:00	3.6403296	0	97275.492	19.740015	87.239816	0.84385527	0	0
2020-09-07 00:00:00	3.9012818	0	97277.281	18.820001	87.165891	0.81262632	0	0
2020-09-07 01:00:00	3.8356356	0	97330.102	17.700006	86.996639	0.78139737	0	0
2020-09-07 02:00:00	3.7559819	0	97382.82	16.570001	86.42964	0.75016843	0	0
2020-09-07 03:00:00	3.6841551	0	97435.539	15.450006	85.280935	0.71893948	0	0
2020-09-07 04:00:00	3.5546026	0	97524.719	14.770013	85.765895	0.68771054	0	0
2020-09-07 05:00:00	3.4237408	0	97613.797	14.1	86.072295	0.65648159	0	0
2020-09-07 06:00:00	3.3008028	0	97702.977	13.420038	86.309955	0.62525264	67.688004	0
2020-09-07 07:00:00	3.9994124	0	97815.461	15.040033	77.65019	0.5940237	217.104	0
2020-09-07 08:00:00	4.9148041	0	97927.742	16.659998	69.945267	0.56279475	355.60501	0
2020-09-07 09:00:00	5.9477136	0	98040.461	18.270013	63.12203	0.5315658	423.71201	0
2020-09-07 10:00:00	4.8284265	0	98003.508	18.709985	59.551258	0.57936931	524.50702	0
2020-09-07 11:00:00	3.8000131	0	97967.18	19.149988	56.13742	0.61882442	586.26099	0
2020-09-07 12:00:00	2.9520331	0	97930.117	19.580011	52.901508	0.67990844	576.77301	0
2020-09-07 13:00:00	3.4974849	0	97974.938	19.62005	52.779594	0.71863916	554.966	0
2020-09-07 14:00:00	4.04	0	98019.758	19.649988	52.689274	0.74394074	496.45401	0
2020-09-07 15:00:00	4.5868071	0	98065.219	19.689996	52.569012	0.80298593	385.25101	0
2020-09-07 16:00:00	4.8852838	0	98091.562	18.140009	58.162791	0.84895164	270.612	0
2020-09-07 17:00:00	5.2247295	0	98118.539	16.58999	64.423079	0.89272082	157.584	0
2020-09-07 18:00:00	5.5857857	0	98145.523	15.040002	71.434608	1	15.128	0
2020-09-07 19:00:00	5.289206	0	98221.781	14.040002	74.978583	0.9865172	0	0
2020-09-07 20:00:00	5.0122353	0	98298.578	13.030054	78.761105	0.97303441	0	0
2020-09-07 21:00:00	4.7378689	0	98374.539	12.029993	82.700161	0.95955161	0	2.9422224e-10
2020-09-07 22:00:00	4.7808891	0	98386.898	10.679987	85.925086	0.94606882	0	0
2020-09-07 23:00:00	4.9084621	0	98398.719	9.330011	89.101829	0.93258602	0	2.2222223e-12
2020-09-08 00:00:00	5.1063295	0	98410.539	7.9800049	92.197954	0.91910322	0	1.6555555e-11
2020-09-08 01:00:00	5.0566886	0	98418.758	8.540033	92.726781	0.90562043	0	1.1782222e-09
2020-09-08 02:00:00	5.0417653	0	98426.883	9.0899902	93.161928	0.89213763	0	2.5199999e-10
2020-09-08 03:00:00	5.0618673	0	98435.102	9.6499878	93.394106	0.87865484	0	9.9333334e-11
2020-09-08 04:00:00	5.0179779	0	98473.117	10.090051	93.133979	0.86517204	0	0
2020-09-08 05:00:00	4.9808633	0	98512.422	10.530054	92.817142	0.85168925	0	0
2020-09-08 06:00:00	4.9599409	0	98551.078	10.969995	92.454228	0.83820645	23.351999	0
2020-09-08 07:00:00	4.7099257	0	98617.578	11.619989	91.561303	0.82472365	76.984001	0
2020-09-08 08:00:00	4.5097674	0	98683.977	12.260004	90.659751	0.97865503	126.674	0
2020-09-08 09:00:00	4.3777622	0	98750.383	12.909998	89.635063	1	117.208	2.6666668e-12
2020-09-08 10:00:00	5.5444836	0	98734.203	13.159998	90.726441	1	145.186	4.7688888e-10
2020-09-08 11:00:00	6.7073167	0	98719.203	13.410028	91.764381	1	162.287	3.8833333e-10
2020-09-08 12:00:00	7.8800824	0	98703.023	13.659998	92.743836	1	156.62801	2.6166666e-10
2020-09-08 13:00:00	7.671897	0	98731.641	13.300043	92.597924	1	150.61501	2.3233333e-10
2020-09-08 14:00:00	7.4790171	0	98759.617	12.939996	92.397676	1	134.599	0
2020-09-08 15:00:00	7.2954778	0	98788.242	12.580011	92.142705	1	124.985	5.3999999e-11
2020-09-08 16:00:00	7.1669381	0	98827.562	12.300012	92.914891	1	87.453003	7.2377781e-10
2020-09-08 17:00:00	7.0423079	0	98867.523	12.020013	93.692872	1	50.431999	2.2131111e-09
2020-09-08 18:00:00	6.9046363	0	98906.844	11.730035	94.527753	1	7.0560002	3.9422221e-10
2020-09-08 19:00:00	6.7625144	0	98931.297	11.209985	94.229452	0.99737942	0	1.1111111e-11
2020-09-08 20:00:00	6.6799101	0	98955.562	10.689996	93.807074	0.99475885	0	2.9111111e-10
2020-09-08 21:00:00	6.6590389	0	98980.258	10.170007	93.24722	0.99213827	0	2.0688888e-10
2020-09-08 22:00:00	6.5071113	0	99004.641	9.9999939	93.575136	0.9895177	0	0
2020-09-08 23:00:00	6.3836038	0	99028.922	9.8300415	93.898804	0.98689712	0	3.4022222e-10
2020-09-09 00:00:00	6.2901905	0	99053.203	9.6700073	94.155534	0.98427655	0	6.2733332e-10
2020-09-09 01:00:00	6.2172986	0	99029.781	9.6599976	93.969255	0.98165597	0	0
2020-09-09 02:00:00	6.1343054	0	99007.102	9.6499878	93.782186	0.9790354	0	0
2020-09-09 03:00:00	6.0668444	0	98983.781	9.6400085	93.595451	0.97641482	0	0
2020-09-09 04:00:00	6.1154314	0	99019.562	9.6899963	93.496626	0.97379425	0	3.0444444e-11
2020-09-09 05:00:00	6.1894426	0	99055.438	9.7300354	93.461718	0.97117367	0	1.6844445e-10
2020-09-09 06:00:00	6.2706457	0	99091.219	9.7800537	93.362324	0.9685531	15.536	2.5199999e-10
2020-09-09 07:00:00	5.893089	0	99160.078	10.260004	92.794441	0.96593252	52.728001	3.0888889e-10
2020-09-09 08:00:00	5.5205886	0	99228.938	10.749994	92.123033	1	87.171997	0
2020-09-09 09:00:00	5.1437341	0	99297.797	11.230035	91.468293	1	110.429	0
2020-09-09 10:00:00	5.2566909	0	99251.883	11.760034	90.852572	1	136.883	0
2020-09-09 11:00:00	5.3747929	0	99206.062	12.290002	90.177097	1	153.04401	0
2020-09-09 12:00:00	5.4977085	0	99159.5	12.830011	89.390571	1	147.54401	0
2020-09-09 13:00:00	5.6879523	0	99172.844	12.969995	90.226909	1	141.78999	0
2020-09-09 14:00:00	5.8876567	0	99186.078	13.11001	91.042481	1	126.554	2.8555555e-10
2020-09-09 15:00:00	6.0848171	0	99199.32	13.249994	91.836	1	114.435	5.7777778e-12
2020-09-09 16:00:00	6.1676008	0	99250.023	12.920007	91.870004	1	79.771004	6.118889e-10
2020-09-09 17:00:00	6.2809312	0	99300.82	12.58999	91.864435	1	45.52	3.1133334e-10
2020-09-09 18:00:00	6.4057004	0	99351.523	12.260004	91.815632	1	5.5440001	2.6e-10
2020-09-09 19:00:00	5.9546367	0	99368.297	11.510004	92.670754	0.98605992	0	2.0899999e-10
2020-09-09 20:00:00	5.5028086	0	99385.523	10.770013	93.333673	0.97211983	0	2.0733333e-10
2020-09-09 21:00:00	5.0618673	0	99403.383	10.020013	93.912405	0.95817975	0	1.6733333e-10
2020-09-09 22:00:00	4.8792211	0	99424.859	9.9399963	93.901986	0.94423967	0	1.4444445e-11
2020-09-09 23:00:00	4.7033285	0	99446.883	9.8600098	93.889117	0.93029958	0	3.6666666e-11
2020-09-10 00:00:00	4.552417	0	99468.898	9.7799927	93.878873	0.9163595	0	0
2020-09-10 01:00:00	4.5540863	0	99444.578	9.7900024	94.033533	0.90241942	0	0
2020-09-10 02:00:00	4.575817	0	99420.797	9.8099915	94.127645	0.88847933	0	2.4888888e-11
2020-09-10 03:00:00	4.5948013	0	99396.383	9.8200012	94.285303	0.87453925	0	9.9555552e-11
2020-09-10 04:00:00	4.8325975	0	99487.141	9.9099976	93.971494	0.86059917	0	2.5488888e-10
2020-09-10 05:00:00	5.064425	0	99577.898	10.010004	93.590526	0.84665908	0	3.4022222e-10
2020-09-10 06:00:00	5.2969801	0	99669.203	10.1	93.274474	0.832719	20.792	3.0600001e-10
2020-09-10 07:00:00	5.1114967	0	99671.922	10.240045	92.856758	0.81877892	72.783997	1.4533333e-10
2020-09-10 08:00:00	4.9318656	0	99675.281	10.390009	92.378765	0.98619318	120.904	1.9155555e-10
2020-09-10 09:00:00	4.7529046	0	99678	10.529993	91.960495	1	166.41499	1.5466667e-10
2020-09-10 10:00:00	4.5991848	0	99648.844	11.080011	91.953393	1	206.407	2.0544445e-10
2020-09-10 11:00:00	4.5007555	0	99619.781	11.619989	91.905128	1	230.80299	2.1066667e-10
2020-09-10 12:00:00	4.4854542	0	99590.719	12.170007	91.691795	1	166.99699	1.4733333e-10
2020-09-10 13:00:00	4.2449971	0	99588.422	12.260004	91.93938	1	160.38	1.6622222e-10
2020-09-10 14:00:00	4.0340799	0	99586.656	12.36004	92.121574	1	143.009	3.2377776e-10
2020-09-10 15:00:00	3.842408	0	99585	12.450006	92.357116	1	123.071	1.6288888e-10
2020-09-10 16:00:00	3.2564092	0	99574.258	12.320001	92.067324	1	85.438004	2.68e-10
2020-09-10 17:00:00	2.6923595	0	99564.156	12.189996	91.761686	1	48.223999	4.911111e-11
2020-09-10 18:00:00	2.1868013	0	99553.422	12.059991	91.451064	1	5.888	0
2020-09-10 19:00:00	2.0349447	0	99518.602	11.459985	92.135067	0.99542938	0	0
2020-09-10 20:00:00	1.9165072	0	99483.781	10.86001	92.747387	0.99085877	0	0
2020-09-10 21:00:00	1.8298907	0	99448.961	10.260004	93.270671	0.98628815	0	0
2020-09-10 22:00:00	1.8565829	0	99431.82	10.179987	93.462481	0.98171754	0	0
2020-09-10 23:00:00	1.9230185	0	99413.938	10.11001	93.59018	0.97714692	0	0
2020-09-11 00:00:00	2.0080836	0	99396.797	10.029993	93.780062	0.97257631	0	0
2020-09-11 01:00:00	2.0776188	0	99393.898	9.9399963	93.965989	0.96800569	0	0
2020-09-11 02:00:00	2.1622673	0	99390.461	9.85	94.145405	0.96343508	0	0
2020-09-11 03:00:00	2.242008	0	99387.656	9.7600037	94.324554	0.95886446	0	0
2020-09-11 04:00:00	2.4157194	0	99379.844	9.7199951	94.257624	0.95429385	0	0
2020-09-11 05:00:00	2.6	0	99372.023	9.6799866	94.195037	0.94972323	0	0
2020-09-11 06:00:00	2.7912184	0	99364.203	9.6400391	94.12456	0.94515262	14.528	0
2020-09-11 07:00:00	2.9389965	0	99356.797	10.580011	93.348262	0.940582	52.551998	0
2020-09-11 08:00:00	3.3994852	0	99349.297	11.510004	92.414014	1	87.731003	0
2020-09-11 09:00:00	4.0626347	0	99342.344	12.439996	91.298122	1	119.693	0
2020-09-11 10:00:00	4.0397155	0	99270.938	13.439996	90.63601	1	148.554	0
2020-09-11 11:00:00	4.1194659	0	99200.078	14.429987	89.787721	1	166.132	0
2020-09-11 12:00:00	4.3147768	0	99129.117	15.420007	88.721001	1	162.271	0
2020-09-11 13:00:00	4.3885762	0	99119.156	15.740015	90.281081	1	155.744	0
2020-09-11 14:00:00	4.5405396	0	99109.203	16.059991	91.743459	1	138.69299	1.6288888e-10
2020-09-11 15:00:00	4.7546399	0	99099.25	16.379999	93.113211	1	125.847	4.3711113e-10
2020-09-11 16:00:00	4.7430473	0	98982	16.219995	94.531164	1	87.014	1.0702222e-09
2020-09-11 17:00:00	4.790042	0	98864.758	16.059991	95.969147	1	48.560001	1.8712223e-09
2020-09-11 18:00:00	4.8728328	0	98747.523	15.899988	97.427439	1	7.7919998	1.6595556e-09
2020-09-11 19:00:00	5.0260322	0	98754.789	15.650049	96.54904	0.98873236	0	1.2476667e-09
2020-09-11 20:00:00	5.251638	0	98761.742	15.400049	95.61989	0.97746471	0	8.9177781e-10
2020-09-11 21:00:00	5.5247172	0	98768.5	15.140009	94.696922	0.96619707	0	3.9077779e-10
2020-09-11 22:00:00	5.6082171	0	98656.922	15.209985	94.492844	0.95492942	0	0
2020-09-11 23:00:00	5.748913	0	98545.992	15.270013	94.348542	0.94366178	0	0
2020-09-12 00:00:00	5.9472769	0	98434.297	15.330011	94.205504	0.93239413	0	0
2020-09-12 01:00:00	5.6396631	0	98350	15.529993	94.488132	0.92112649	0	4.1111111e-12
2020-09-12 02:00:00	5.347532	0	98265.602	15.740045	94.682915	0.90985884	0	7.6111108e-11
2020-09-12 03:00:00	5.0678695	0	98181.297	15.939996	94.920754	0.8985912	0	2.5377779e-10
2020-09-12 04:00:00	4.6678687	0	98174.32	16.119989	94.863207	0.88732356	0	1.2222222e-11
2020-09-12 05:00:00	4.2685477	0	98166.703	16.309991	94.735893	0.87605591	0	8.0444449e-11
2020-09-12 06:00:00	3.8616706	0	98159.078	16.490045	94.659484	0.86478827	15.912	2.5122222e-10
2020-09-12 07:00:00	3.4253905	0	98098.938	17.050043	93.762618	0.85352062	59.599998	7.8444448e-11
2020-09-12 08:00:00	3.2700611	0	98039.883	17.6	92.882507	1	99.999001	5.4666665e-11
2020-09-12 09:00:00	3.4501159	0	97979.883	18.159998	91.899507	0.96959943	186.202	9.4777776e-11
2020-09-12 10:00:00	3.6976885	0	97946.656	18.529993	90.070444	0.98467988	231.26199	0
2020-09-12 11:00:00	4.0574377	0	97913.438	18.899988	88.282809	0.99702869	258.66	0
2020-09-12 12:00:00	4.5121393	0	97880.117	19.270013	86.532498	0.86529047	398.70599	0
2020-09-12 13:00:00	4.4692728	0	97871.062	19.740015	84.795416	0.88670434	382.439	0
2020-09-12 14:00:00	4.4194683	0	97862.102	20.219995	83.042631	0.90248459	340.19699	0
2020-09-12 15:00:00	4.3840847	0	97852.5	20.700006	81.325564	0.89083847	296.84698	2.2222222e-13
2020-09-12 16:00:00	3.5716943	0	97844.5	19.969995	84.306765	0.92820748	204.366	0
2020-09-12 17:00:00	2.8236324	0	97836.602	19.240015	87.410003	0.96877997	112.736	0
2020-09-12 18:00:00	2.2300897	0	97828.602	18.510004	90.640938	1	5.6560001	9.7777777e-12
2020-09-12 19:00:00	2.4968981	0	97899.93	17.58999	91.287351	0.94091085	0	3.3111111e-11
2020-09-12 20:00:00	2.7825887	0	97971.578	16.659998	91.772536	0.8818217	0	0
